order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB05380,2018-04-20,11:32:57,Breakfast,TP,"[('Eggs', 7), ('Cereal', 5), ('Pancake', 10), ('Coffee', 1)]",509.0,-37.8071876,144.9590913,0,8.986,11.3196832
ORDB09368,2018-07-17,14:25:21,Lunch,TP,"[('Burger', 2), ('Chicken', 9), ('Salad', 1)]",367.2,-37.8201771,144.9427589,0,9.446,19.254201899999998
ORDJ00244,2018-01-26,08:50:42,Breakfast,TP,"[('Pancake', 2), ('Coffee', 8), ('Eggs', 1), ('Cereal', 4)]",214.5,-37.82412,144.9889671,0,9.269,12.0164689
ORDA04931,2018-02-01,09:00:50,Breakfast,BK,"[('Pancake', 2), ('Eggs', 4), ('Cereal', 5)]",241.5,-37.823809,144.9564558,0,8.737,14.0123164
ORDY00732,2018-04-20,11:32:57,Breakfast,TP,"[('Pancake', 10), ('Cereal', 3)]",305.5,-37.8023282,144.9435265,0,10.425,12.70826
ORDA00218,2018-08-25,15:46:28,Lunch,BK,"[('Burger', 6), ('Salad', 2)]",220.4,-37.8019687,144.9973519,0,5.264,13.6380859
ORDK09965,2018-09-05,16:06:45,Dinner,BK,"[('Salmon', 10), ('Pasta', 6), ('Shrimp', 3)]",737.0,-37.8152883,144.927865,0,11.775,18.6580276
ORDA05494,2018-05-22,12:43:56,Lunch,BK,"[('Chicken', 1), ('Fries', 2), ('Salad', 7), ('Burger', 5)]",331.4,-37.8176365,144.9947456,0,5.219,11.0123864
ORDC08909,2018-06-02,13:04:13,Lunch,NS,"[('Chicken', 7), ('Salad', 4)]",292.8,-37.8164954,144.9702995,0,8.067,15.4255742
ORDC04439,2018-01-06,08:10:08,Breakfast,NS,"[('Cereal', 1), ('Pancake', 5)]",142.25,-37.8135819,144.9371435,1,9.981,8.3107654
ORDC01631,2018-12-12,19:29:34,Dinner,NS,"[('Shrimp', 10), ('Salmon', 9)]",909.0,-37.8139832,144.9645678,0,7.972,14.4838743
ORDY08827,2018-11-06,18:08:27,Dinner,TP,"[('Pasta', 6), ('Shrimp', 4), ('Salmon', 5), ('Fish&Chips', 2)]",656.0,-37.8151371,144.9637175,0,7.897,12.5151071
ORDA07960,2018-03-31,10:52:23,Breakfast,BK,"[('Coffee', 2), ('Eggs', 3)]",81.0,-37.8116075,144.986225,0,5.496,12.78319
ORDB09832,2018-10-02,17:07:36,Dinner,TP,"[('Fish&Chips', 8), ('Salmon', 1), ('Pasta', 8), ('Shrimp', 1)]",595.0,-37.8132546,144.9856281,0,9.56,13.797963
ORDJ08005,2018-08-05,15:05:54,Lunch,TP,"[('Fries', 9), ('Steak', 10)]",558.0,-37.8130247,144.9521634,0,8.999,14.0230097
ORDB00047,2018-05-05,12:03:22,Lunch,TP,"[('Salad', 5), ('Steak', 10)]",536.0,-37.8189445,144.9466798,0,9.17,13.8247713
ORDJ09554,2018-11-03,18:08:27,Dinner,TP,"[('Pasta', 2), ('Salmon', 10), ('Shrimp', 4), ('Fish&Chips', 3)]",786.0,-37.8115833,144.9457276,0,9.874,16.151123
ORDY10346,2018-11-02,18:08:27,Dinner,TP,"[('Fish&Chips', 8), ('Shrimp', 5), ('Pasta', 3)]",632.5,-37.8019094,144.9812446,0,10.277,14.7895782
ORDB02367,2018-07-03,14:05:04,Lunch,TP,"[('Chicken', 9), ('Steak', 3), ('Salad', 4), ('Burger', 2), ('Fries', 5)]",613.8,-37.8197639,144.9814256,0,8.901,12.4326515
ORDB02370,2018-07-24,14:45:38,Lunch,TP,"[('Steak', 4), ('Salad', 3), ('Chicken', 10), ('Fries', 9)]",659.6,-37.8176728,144.969795,0,7.901,11.7500148
ORDX06578,2018-01-22,08:40:33,Breakfast,BK,"[('Eggs', 10), ('Cereal', 7), ('Coffee', 6)]",412.0,-37.8251688,144.9567901,0,8.872,13.7029229
ORDK01470,2018-09-07,16:16:54,Dinner,BK,"[('Pasta', 8), ('Salmon', 9)]",589.0,-37.8204678,144.9768255,0,7.215,13.6529502
ORDX06362,2018-08-12,15:26:11,Lunch,BK,"[('Fries', 7), ('Chicken', 6), ('Salad', 10), ('Steak', 4)]",628.0,-37.8135283,144.9651206,0,7.58,15.6768593
ORDA05126,2018-04-13,11:22:49,Breakfast,BK,"[('Pancake', 3), ('Cereal', 2), ('Coffee', 7), ('Eggs', 6)]",299.25,-37.8142591,144.9668762,0,7.442,12.5602026
ORDX05846,2018-03-04,10:01:41,Breakfast,BK,"[('Cereal', 7), ('Pancake', 5), ('Coffee', 5)]",305.75,-37.8051413,144.9344689,0,10.136,18.0239801
ORDA10120,2018-01-23,08:40:33,Breakfast,BK,"[('Pancake', 5), ('Eggs', 1)]",143.25,-37.8190756,144.9540735,0,8.702,13.3619498
ORDY05020,2018-07-27,14:55:46,Lunch,TP,"[('Burger', 4), ('Chicken', 6), ('Fries', 7), ('Steak', 5), ('Salad', 4)]",693.8,-37.8115375,144.9710205,0,8.765,12.7262219
ORDX01308,2018-07-15,14:25:21,Lunch,BK,"[('Salad', 2), ('Steak', 1), ('Burger', 3)]",172.4,-37.800007,144.9356834,0,12.695,21.4486743
ORDZ07033,2018-03-13,10:21:58,Breakfast,NS,"[('Pancake', 2), ('Cereal', 2), ('Eggs', 10)]",310.5,-37.8181237,144.9877227,0,9.177,13.768208
ORDA01925,2018-06-23,13:44:47,Lunch,BK,"[('Burger', 7), ('Salad', 4), ('Steak', 2), ('Chicken', 4), ('Fries', 4)]",551.8,-37.7986268,144.9811829,0,6.829,15.5355217
ORDX04829,2018-12-07,19:19:26,Dinner,BK,"[('Salmon', 7), ('Shrimp', 4), ('Pasta', 6)]",668.0,-37.8237333,144.9868249,0,6.484,13.7935475
ORDX04600,2018-01-13,08:20:16,Breakfast,BK,"[('Eggs', 7), ('Coffee', 3), ('Pancake', 5), ('Cereal', 9)]",486.75,-37.7889148,144.9378629,1,11.857,9.6589588
ORDB09362,2018-07-11,14:15:12,Lunch,TP,"[('Burger', 5), ('Fries', 7), ('Steak', 9)]",644.0,-37.8114292,144.9730322,0,8.845,12.2629405
ORDI00355,2018-10-29,17:58:18,Dinner,NS,"[('Salmon', 8), ('Shrimp', 1), ('Pasta', 3)]",464.5,-37.8203466,144.9690838,0,9.382,15.5581564
ORDX09286,2018-07-12,14:25:21,Lunch,BK,"[('Chicken', 6), ('Burger', 8), ('Fries', 3)]",476.0,-37.8263028,144.9798403,0,7.746,13.6363678
ORDK00096,2018-11-14,18:28:43,Dinner,BK,"[('Shrimp', 8), ('Pasta', 5)]",569.5,-37.801069,144.9638735,0,7.917,15.1875242
ORDI07626,2018-04-08,11:12:40,Breakfast,NS,"[('Cereal', 9), ('Pancake', 10)]",431.5,-37.8251121,144.9452339,0,10.417,17.7565703
ORDK04088,2018-10-08,17:17:44,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 4), ('Salmon', 6), ('Shrimp', 7)]",901.5,-37.819402,144.9611183,0,8.023,14.9555919
ORDA00436,2018-06-10,13:14:21,Lunch,BK,"[('Chicken', 9), ('Fries', 3), ('Salad', 8)]",461.6,-37.8149668,144.9451365,0,9.146,17.9632963
ORDA02740,2018-02-15,09:21:07,Breakfast,BK,"[('Eggs', 4), ('Cereal', 4), ('Pancake', 1)]",196.25,-37.8028901,144.9876627,0,5.892,10.9513781
ORDI00791,2018-11-16,18:38:52,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 7), ('Shrimp', 4)]",543.5,-37.8011004,144.9624386,0,6.883,12.9223295
ORDK04887,2018-07-13,14:25:21,Lunch,BK,"[('Chicken', 9), ('Steak', 9)]",693.0,-37.8174851,145.0052354,0,4.261,10.3969385
ORDB03701,2018-04-07,11:12:40,Breakfast,TP,"[('Cereal', 3), ('Eggs', 1), ('Pancake', 3)]",157.75,-37.8181372,145.0107552,0,11.682,15.7472175
ORDZ01427,2018-04-14,11:22:49,Breakfast,NS,"[('Pancake', 3), ('Eggs', 1), ('Cereal', 5)]",199.75,-37.8180467,144.9944995,0,9.631,16.4580862
ORDY06624,2018-01-26,08:50:42,Breakfast,TP,"[('Cereal', 4), ('Pancake', 4), ('Eggs', 1), ('Coffee', 1)]",210.5,-37.8249769,144.9888234,0,9.259,11.5925329
ORDX10289,2018-12-07,19:19:26,Dinner,BK,"[('Salmon', 10), ('Shrimp', 3), ('Fish&Chips', 7)]",817.0,-37.8177613,144.9573412,0,8.46,15.0275882
ORDB00880,2018-11-02,18:08:27,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 9), ('Pasta', 1), ('Salmon', 10)]",1238.5,-37.8022149,144.9802886,0,10.337,14.059626
ORDY06478,2018-06-23,13:44:47,Lunch,TP,"[('Fries', 9), ('Steak', 4)]",288.0,-37.8076317,144.9421924,0,10.164,15.0128543
ORDZ02040,2018-12-17,19:39:43,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 10)]",391.0,-37.8216558,144.9350325,0,10.611,16.5885482
