order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ00553,2018-07-26,14:45:38,Lunch,TP,"[('Burger', 4), ('Pasta', 2), ('Steak', 4), ('Fries', 3)]",374.4,-37.8041441,144.9673699,0,9.513,12.1484325
ORDK01122,2018-03-22,10:32:06,Breakfast,BK,"[('Pancake', 10), ('Cereal', 6)]",368.5,-37.807182,144.9727341,0,6.611,11.1634267
ORDK02923,2018-05-28,12:54:05,Lunch,BK,"[('Chicken', 10), ('Burger', 1), ('Steak', 8), ('Salad', 3), ('Fries', 4)]",810.6,-37.8227071,145.0140729,0,4.712,10.5056991
ORDX05068,2018-10-03,17:07:36,Dinner,BK,"[('Fish&Chips', 3), ('Pasta', 7)]",297.5,37.8020727,144.96336,0,7.859,14.9745591
ORDX04530,2018-04-02,10:52:23,Breakfast,BK,"[('Pancake', 8), ('Eggs', 6), ('Cereal', 10), ('Coffee', 7)]",588.5,-37.8152059,144.95255,0,8.593,13.3256424
ORDI09855,03-01-2018,08:00:00,Breakfast,NS,"[('Eggs', 5), ('Pancake', 10), ('Cereal', 3)]",415.5,-37.8134657,144.9408574,1,9.523,7.1057656
ORDY04477,2018-04-25,11:43:05,Breakfast,TP,"[('Pancake', 5), ('Cereal', 4)]",205.25,-37.8256734,144.9979027,0,10.029,12.2448439
ORDY01527,2018-07-19,14:35:29,Lunch,TP,"[('Salad', 10), ('Burger', 2), ('Steak', 3)]",369.0,-37.8056962,144.9772251,1,9.576,12.8321169
ORDZ09569,10-09-2018,16:16:54,Dinner,NS,"[('Pasta', 10), ('Shrimp', 9)]",761.0,-37.8076947,144.9897434,0,8.336,14.1855277
ORDK02010,2018-05-20,12:33:48,Lunch,BK,"[('Burger', 6), ('Chicken', 8)]",442.0,-37.8098082,144.9930308,0,4.755,12.9731479
ORDX08687,2018-12-28,20:00:00,Dinner,BK,"[('Shrimp', 8), ('Pasta', 9)]",192.0,-37.8127608,144.9679984,0,7.268,14.3210627
ORDJ04353,2018-07-07,14:15:12,Lunch,ns,"[('Fries', 7), ('Salad', 5), ('Chicken', 9), ('Burger', 2), ('Steak', 6)]",790.0,-37.8104421,144.9683419,0,8.771,13.7434983
ORDY06404,2018-02-26,09:51:32,Breakfast,TP,"[('Cereal', 10), ('Eggs', 5)]",320.0,-37.8234103,144.9675596,0,7.832,11.0064589
ORDX06646,2018-11-01,18:08:27,Dinner,BK,"[('Salmon', 7), ('Shrimp', 9)]",773.0,-37.8253037,144.9806862,0,7.173,14.187773
ORDJ00732,2018-05-02,11:53:14,Breakfast,TP,"[('Cereal', 7), ('Coffee', 7), ('Eggs', 3), ('Pancake', 8)]",459.5,-37.8086478,144.9529789,0,9.261,11.5895364
ORDA07817,2018-03-30,10:52:23,Breakfast,BK,"[('Coffee', 10), ('Eggs', 9)]",273.0,37.8161845,144.9641422,0,7.748,12.5518596
ORDY01099,2018-01-08,08:10:08,Breakfast,TP,"[('Pancake', 4), ('Eggs', 5)]",207.0,-37.8076698,144.9734049,0,9.276,5.8590495
ORDK09153,2018-02-08,09:10:59,Breakfast,BK,"[('Coffee', 6), ('Pancake', 7)]",214.75,37.8016092,144.9584589,0,8.137,12.8621929
ORDC10595,2018-07-08,14:15:12,Lunch,NS,"[('Burger', 1), ('Chicken', 6)]",397.0,-37.8178648,144.9513741,0,9.169,16.6389423
ORDI05198,2018-05-01,11:53:14,Breakfast,NS,"[('Coffee', 10), ('Pancake', 2), ('Cereal', 7)]",270.5,-37.8092392,144.9503235,1,8.714,13.7446607
ORDA05729,2018-11-18,18:38:52,Dinner,BK,"[('Fish&Chips', 6), ('Shrimp', 6), ('Salmon', 1), ('Pasta', 1)]",602.5,37.8194251,145.0082549,0,4.174,13.2529806
ORDY06025,2018-09-07,16:16:54,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 8), ('Shrimp', 5)]",770.0,-37.81989,144.9769278,0,8.498,13.0428996
ORDB00676,2018-08-14,15:26:11,Lunch,TP,"[('Burger', 9), ('Steak', 7), ('Fries', 2), ('Chicken', 7)]",842.0,-37.8094486,144.9721165,0,8.916,11.8562106
ORDC05215,2018-07-22,14:35:29,Lunch,NS,"[('Salad', 7), ('Burger', 7), ('Fries', 3), ('Steak', 9)]",778.4,-37.8086175,144.9482068,0,8.777,16.2748533
ORDC09966,2018-09-20,16:37:10,Dinner,NS,"[('Shrimp', 8), ('Salmon', 7)]",719.0,-37.8144094,145.0144348,0,11.427,17.3297783
ORDA10148,2018-28-08,15:56:37,Lunch,BK,"[('Burger', 2), ('Steak', 7)]",377.0,-37.8210075,144.9568726,0,8.478,14.4915313
ORDI02032,2018-11-29,18:59:09,Lunch,NS,"[('Shrimp', 4), ('Fish&Chips', 6), ('Salmon', 4), ('Pasta', 1)]",617.5,-37.8131367,145.014217,0,10.839,16.5521379
ORDX07936,2018-04-06,11:02:32,Dinner,BK,"[('Eggs', 4), ('Coffee', 1)]",95.5,-37.8117884,144.984438,0,5.685,10.4077627
ORDA00226,2018-04-11,11:12:40,Breakfast,BK,"[('Coffee', 6), ('Cereal', 8), ('Pancake', 10), ('Eggs', 6)]",587.5,-37.8045358,144.9723325,0,6.955,11.3771322
ORDX09882,2018-03-05,10:01:41,Breakfast,BK,"[('Coffee', 6), ('Eggs', 8), ('Cereal', 9), ('Pancake', 2)]",458.5,-37.7914845,144.9367602,0,10.889,15.5666081
ORDK04148,2018-06-07,13:14:21,Lunch,BK,"[('Steak', 9), ('Chicken', 10)]",725.0,-37.8036744,144.9493033,0,8.852,14.9999475
ORDB01187,2018-01-30,08:50:42,Breakfast,TP,"[('Pancake', 4), ('Fish&Chips', 2), ('Cereal', 1)]",133.0,-37.8231264,144.9780934,0,8.259,10.8155769
ORDZ00172,2018-10-03,17:07:36,Dinner,bk,"[('Fish&Chips', 10), ('Shrimp', 7), ('Pasta', 7)]",920.5,-37.8028362,144.9632239,0,7.01,13.1262551
ORDI04417,2018-01-08,08:10:08,Breakfast,NS,"[('Pancake', 7), ('Coffee', 3), ('Cereal', 2)]",234.25,-37.8159423,144.9394851,1,7.129,7.1539742
ORDZ03497,2018-05-09,12:13:31,Lunch,NS,"[('Pancake', 6), ('Fries', 7)]",270.0,-37.8010755,144.9639306,0,6.751,11.8355059
ORDB05264,2018-07-08,14:15:12,Lunch,TP,"[('Salad', 7), ('Burger', 4), ('Steak', 2), ('Chicken', 3), ('Fries', 1)]",442.4,-37.8077175,145.013897,1,12.649,17.0914053
ORDK07617,2018-03-27,10:42:15,Breakfast,BK,"[('Pancake', 7), ('Eggs', 6)]",301.75,144.9577267,-37.8211349,0,8.432,13.2982988
ORDZ09366,2018-10-22,17:48:10,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 3), ('Pasta', 5)]",945.0,-37.8190021,144.9919706,0,9.543,15.4832693
ORDZ08863,2018-05-13,12:23:39,Lunch,NS,"[('Chicken', 2), ('Steak', 2)]",154.0,-37.7993647,144.9588277,0,7.323,14.8789223
ORDA00401,2018-03-16,10:21:58,Breakfast,BK,"[('Pancake', 8), ('Eggs', 5), ('Cereal', 2)]",346.0,-37.8081494,144.9426014,0,9.644,15.0864271
ORDZ04484,2018-07-02,13:54:55,Lunch,NS,"[('Fries', 3), ('Salad', 1), ('Chicken', 3), ('Steak', 3), ('Burger', 8)]",532.2,-37.8095207,144.9369169,0,9.947,15.4771047
ORDJ01230,2018-10-13,17:27:53,Dinner,TP,"[('Salmon', 5), ('Pasta', 7), ('Shrimp', 9), ('Fish&Chips', 2)]",953.5,-37.8181438,144.9648496,0,7.551,13.1497162
ORDI10649,2018-09-04,16:06:45,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 1), ('Shrimp', 1), ('Salmon', 5)]",376.5,144.956068,-37.8026398,0,7.693,13.5457331
ORDB06389,2018-04-23,11:43:05,Breakfast,TP,"[('Coffee', 6), ('Eggs', 6), ('Pancake', 2), ('Cereal', 3)]",468.75,-37.8192205,144.9529847,0,8.554,11.3128028
ORDC00605,2018-10-04,17:07:36,Dinner,tp,"[('Fish&Chips', 6), ('Salmon', 7), ('Pasta', 6), ('Shrimp', 3)]",824.0,-37.8081644,144.941866,0,10.011,16.1518384
ORDJ05116,02-02-2018,09:00:50,Breakfast,TP,"[('Cereal', 1), ('Coffee', 4), ('Eggs', 1)]",73.0,-37.8197643,145.0127968,0,11.749,14.0155844
ORDK04575,05-01-2018,08:00:00,Breakfast,BK,"[('Cereal', 8), ('Coffee', 6), ('Pancake', 5)]",334.25,-37.8118268,144.9405883,1,9.66,7.5521637
